actual,proposed
0.02500000037252903,1.0
0.02500000037252903,1.0
0.02500000037252903,1.0
0.02500000037252903,1.0
0.02500000037252903,1.0
0.02500000037252903,1.7683900594711304
0.02500000037252903,1.48861563205719
0.02500000037252903,1.219936490058899
0.02500000037252903,1.1912612915039062
0.02500000037252903,1.170501708984375
0.02500000037252903,1.1246381998062134
0.02500000037252903,1.189478874206543
0.02500000037252903,1.1607710123062134
0.02500000037252903,1.1462727785110474
0.02500000037252903,1.120936393737793
0.02500000037252903,1.1182115077972412
0.02500000037252903,1.1429803371429443
0.02500000037252903,1.1925203800201416
0.02500000037252903,1.1110986471176147
0.02500000037252903,1.121156096458435
0.02500000037252903,1.0862761735916138
0.02500000037252903,1.1169952154159546
0.02500000037252903,1.1912059783935547
0.02500000037252903,1.173823595046997
0.02500000037252903,1.127827525138855
0.02500000037252903,1.1012316942214966
0.02500000037252903,1.0920288562774658
0.02500000037252903,1.1146671772003174
0.02500000037252903,1.0794100761413574
0.02500000037252903,1.0888795852661133
0.02500000037252903,1.1538032293319702
0.02500000037252903,1.188529133796692
0.02500000037252903,1.190244436264038
0.02500000037252903,1.3179246187210083
0.02500000037252903,1.3269011974334717
0.02500000037252903,1.3849505186080933
0.02500000037252903,1.198598027229309
0.02500000037252903,1.1925628185272217
0.02500000037252903,1.1626859903335571
0.02500000037252903,1.144134759902954
0.02500000037252903,1.0866776704788208
0.02500000037252903,1.0881268978118896
0.02500000037252903,1.0393314361572266
0.02500000037252903,1.081725001335144
0.02500000037252903,1.107314944267273
0.02500000037252903,1.066634178161621
0.02500000037252903,1.0768167972564697
0.02500000037252903,1.0979201793670654
0.02500000037252903,1.0260028839111328
0.02500000037252903,1.0163483619689941
0.02500000037252903,1.191898226737976
0.02500000037252903,1.145025372505188
0.02500000037252903,1.0373384952545166
0.02500000037252903,1.000733494758606
0.02500000037252903,1.0137614011764526
0.02500000037252903,1.1079649925231934
0.02500000037252903,1.0781841278076172
0.02500000037252903,1.0916656255722046
0.02500000037252903,1.110609531402588
0.02500000037252903,1.105015754699707
0.02500000037252903,1.0749586820602417
0.02500000037252903,1.0807701349258423
0.02500000037252903,1.0587759017944336
0.02500000037252903,1.0534327030181885
0.02500000037252903,1.1495850086212158
0.02500000037252903,1.1738656759262085
0.02500000037252903,1.3457103967666626
0.02500000037252903,1.3774138689041138
0.02500000037252903,1.3732967376708984
0.02500000037252903,1.4095200300216675
0.02500000037252903,1.3975433111190796
0.02500000037252903,1.424534559249878
0.02500000037252903,1.3859405517578125
0.02500000037252903,1.3508549928665161
0.02500000037252903,1.31895911693573
0.02500000037252903,1.263602614402771
0.02500000037252903,1.2396386861801147
0.02500000037252903,1.2431056499481201
0.02500000037252903,1.2210052013397217
0.02500000037252903,1.2261661291122437
0.02500000037252903,1.2182320356369019
0.02500000037252903,1.2110191583633423
0.02500000037252903,1.197352647781372
0.02500000037252903,1.2299166917800903
0.02500000037252903,1.259520411491394
0.02500000037252903,1.2359275817871094
0.02500000037252903,1.2523584365844727
