actual,proposed
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.25,0.0
0.25,0.0
0.25,0.0
0.25,0.0
0.25,0.0
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.0,0.02500000037252903
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.25,0.0
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.0,0.02500000037252903
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.25,0.0
0.25,0.0
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.10000000149011612,0.02500000037252903
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.10000000149011612,0.009999999776482582
0.0,0.009999999776482582
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.25,0.0
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.0,0.0
0.0,0.0
0.25,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.25,0.0
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.25,0.02500000037252903
0.0,0.02500000037252903
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
