actual,proposed
-0.13454870879650116,-0.02506457455456257
-0.13480497896671295,-0.025207800790667534
-0.12413333356380463,-0.023124834522604942
-0.12413333356380463,-0.02338811196386814
-0.12436710298061371,-0.023520248010754585
-0.1480124294757843,-0.02365238405764103
-0.1480124294757843,-0.023963598534464836
-0.14883168041706085,-0.028411386534571648
-0.14883168041706085,-0.02899032272398472
-0.1501971185207367,-0.02899032272398472
-0.14881929755210876,-0.029469061642885208
-0.14935654401779175,-0.029198728501796722
-0.14935654401779175,-0.029515719041228294
-0.1506996750831604,-0.029674405232071877
-0.17106296122074127,-0.030048003420233727
-0.17106296122074127,-0.03435055539011955
-0.17166849970817566,-0.03465454280376434
-0.17348510026931763,-0.03465454280376434
-0.18080167472362518,-0.03538990020751953
-0.18080167472362518,-0.0355127789080143
-0.18142729997634888,-0.03713855892419815
-0.18142729997634888,-0.037459827959537506
-0.18330413103103638,-0.03765258565545082
-0.19365783035755157,-0.03823684900999069
-0.19365783035755157,-0.03830176591873169
-0.19431430101394653,-0.04060234874486923
-0.19431430101394653,-0.04087761789560318
-0.19562724232673645,-0.04101525619626045
-0.1991754025220871,-0.04129238426685333
-0.1991754025220871,-0.04150022938847542
-0.19984042644500732,-0.042252931743860245
-0.19984042644500732,-0.042535554617643356
-0.201835498213768,-0.04296020045876503
-0.20526979863643646,-0.04338908568024635
-0.2059406191110611,-0.04463624209165573
-0.2059406191110611,-0.045000914484262466
-0.2076176553964615,-0.04514678195118904
-0.2096301168203354,-0.04580853506922722
-0.2096301168203354,-0.0459555946290493
-0.2231142818927765,-0.04654952511191368
-0.2231142818927765,-0.04970176890492439
-0.224537655711174,-0.05033692717552185
-0.22596101462841034,-0.05049596726894379
-0.25880247354507446,-0.050896089524030685
-0.25880247354507446,-0.05829331651329994
-0.25920939445495605,-0.05829331651329994
-0.26043015718460083,-0.058568574488162994
-0.26043015718460083,-0.058568574488162994
-0.29025518894195557,-0.06589169055223465
-0.2907079756259918,-0.06599447876214981
-0.2925192415714264,-0.06630334258079529
-0.2925192415714264,-0.06713081896305084
-0.3472321927547455,-0.0798097550868988
-0.34883975982666016,-0.0798097550868988
-0.35151901841163635,-0.08042631298303604
-0.35151901841163635,-0.0810440182685852
-0.4403032660484314,-0.08166646212339401
-0.4403032660484314,-0.10291633754968643
-0.4429798722267151,-0.10322819650173187
-0.4429798722267151,-0.10401257872581482
-0.44498732686042786,-0.10401257872581482
-0.4741969704627991,-0.10511426627635956
-0.4741969704627991,-0.112349733710289
-0.47704073786735535,-0.112349733710289
-0.4798845052719116,-0.11369922012090683
-0.4798845052719116,-0.11369922012090683
-0.48201730847358704,-0.11471687257289886
-0.48201730847358704,-0.1162508949637413
-0.5392842292785645,-0.12987232208251953
-0.5392842292785645,-0.13025258481502533
-0.5408587455749512,-0.13120746612548828
-0.5408587455749512,-0.13197360932826996
-0.603798508644104,-0.1323566734790802
-0.6064199209213257,-0.14775803685188293
-0.6064199209213257,-0.1483995020389557
-0.6090412735939026,-0.1490437388420105
-0.6090412735939026,-0.15076634287834167
-0.7002967000007629,-0.15076634287834167
-0.7062992453575134,-0.17434632778167725
-0.7062992453575134,-0.17434632778167725
-0.7083001136779785,-0.1765909045934677
-0.7083001136779785,-0.17784355580806732
-0.7754465937614441,-0.19333785772323608
-0.7754465937614441,-0.19388318061828613
-0.7787047624588013,-0.19607408344745636
-0.7787047624588013,-0.19772502779960632
-0.8570955991744995,-0.19772502779960632
-0.8606767654418945,-0.2179303914308548
-0.8606767654418945,-0.2188408374786377
-0.861870527267456,-0.21975508332252502
-0.861870527267456,-0.2206701785326004
-0.9630976915359497,-0.2206701785326004
-0.965758204460144,-0.24692444503307343
-0.965758204460144,-0.24760644137859344
-0.9644279479980469,-0.2482903152704239
-0.9644279479980469,-0.24760690331459045
-1.0983545780181885,-0.24794837832450867
-1.1028807163238525,-0.2839275896549225
-1.1058982610702515,-0.2854877710342407
-1.1058982610702515,-0.28822627663612366
-1.113441824913025,-0.28822627663612366
-1.2503836154937744,-0.29098019003868103
-1.2503836154937744,-0.29176855087280273
-1.253758430480957,-0.3280846178531647
-1.372978925704956,-0.32985737919807434
-1.4306200742721558,-0.36267101764678955
-1.4306200742721558,-0.3646122217178345
-1.4325251579284668,-0.36558541655540466
-1.4325251579284668,-0.3819396495819092
-1.4401448965072632,-0.3824480175971985
-1.6037847995758057,-0.3855007290840149
-1.6037847995758057,-0.4315509498119354
-1.6101154088974,-0.4332534372806549
-1.6101154088974,-0.4355323910713196
-1.6164462566375732,-0.4355323910713196
-1.7805085182189941,-0.4401037395000458
-1.7805085182189941,-0.4860016703605652
-1.7828178405761719,-0.4866316020488739
-1.7828178405761719,-0.4878930449485779
-1.789745807647705,-0.4891543984413147
-1.9047329425811768,-0.49105384945869446
-1.9047329425811768,-0.4942196309566498
-1.9096167087554932,-0.5272936224937439
-1.9096167087554932,-0.5286444425582886
-1.9169427156448364,-0.5293199419975281
-2.007910966873169,-0.5327048897743225
-2.007910966873169,-0.5354169607162476
-2.013000726699829,-0.5622214674949646
-2.013000726699829,-0.5643571615219116
-2.015545606613159,-0.5643571615219116
-2.1576945781707764,-0.5650699734687805
-2.1576945781707764,-0.5664954781532288
-2.1576945781707764,-0.6064050793647766
-2.1576945781707764,-0.6064050793647766
-2.1631298065185547,-0.6064050793647766
-2.1712822914123535,-0.610225260257721
-2.1712822914123535,-0.611754834651947
-2.276324987411499,-0.6148254871368408
-2.276324987411499,-0.6453374624252319
-2.2877063751220703,-0.6461421251296997
-2.3967087268829346,-0.6485620141029358
-2.3967087268829346,-0.6509859561920166
-2.3996896743774414,-0.6819605827331543
-2.411613702774048,-0.6904568076133728
-2.513746976852417,-0.6930134892463684
-2.513746976852417,-0.7249817848205566
-2.5323214530944824,-0.7330141067504883
-2.5447044372558594,-0.7356979846954346
-2.5447044372558594,-0.740188479423523
-2.7230312824249268,-0.7410874962806702
-2.7230312824249268,-0.7938867211341858
-2.752809524536133,-0.8025654554367065
-2.752809524536133,-0.8103277683258057
-2.942051410675049,-0.8103277683258057
-2.942051410675049,-0.8669490814208984
-2.9491233825683594,-0.8679874539375305
-2.9526596069335938,-0.8711099624633789
-2.9526596069335938,-0.8721520304679871
-3.1263837814331055,-0.8742362260818481
-3.1263837814331055,-0.9266458749771118
-3.1375892162323,-0.9321719408035278
-3.145059823989868,-0.9343855381011963
-3.145059823989868,-0.9377137422561646
-3.341383218765259,-0.9410418272018433
-3.341383218765259,-1.0031449794769287
-3.3571817874908447,-1.00432288646698
-3.3571817874908447,-1.009056806564331
-3.3571817874908447,-1.0102403163909912
-3.3650808334350586,-1.0149822235107422
-3.5687384605407715,-1.0774568319320679
-3.5729172229766846,-1.0774568319320679
-3.5729172229766846,-1.0812313556671143
-3.58127498626709,-1.0824899673461914
-3.58127498626709,-1.0862746238708496
-3.7758491039276123,-1.1463929414749146
-3.7758491039276123,-1.1463929414749146
-4.0071001052856445,-1.214887261390686
-4.0071001052856445,-1.214887261390686
-4.0071001052856445,-1.2162967920303345
-4.011769771575928,-1.2162967920303345
-4.011769771575928,-1.217707872390747
-4.145412445068359,-1.2580808401107788
-4.145412445068359,-1.2580808401107788
-4.145412445068359,-1.2580808401107788
-4.145412445068359,-1.2580808401107788
-4.145412445068359,-1.2580808401107788
-4.393404483795166,-1.3344918489456177
-4.398513317108154,-1.336035132408142
-4.398513317108154,-1.3375802040100098
-4.413839340209961,-1.3499668836593628
-4.650722026824951,-1.4268789291381836
-4.66677713394165,-1.4317741394042969
-4.66677713394165,-1.4383232593536377
-4.68818473815918,-1.4432348012924194
-4.68818473815918,-1.456390619277954
-4.720295429229736,-1.469611644744873
-4.938016891479492,-1.469611644744873
-4.938016891479492,-1.5369211435317993
-4.943615913391113,-1.5403831005096436
-4.943615913391113,-1.5421148538589478
-4.943615913391113,-1.5403831005096436
-5.075416088104248,-1.5438467264175415
-5.075416088104248,-1.5846970081329346
-5.086885929107666,-1.5935933589935303
-5.104091167449951,-1.6025147438049316
-5.2827959060668945,-1.60430109500885
-5.2827959060668945,-1.6637039184570312
-5.312441349029541,-1.6692458391189575
-5.312441349029541,-1.6803905963897705
-5.312441349029541,-1.6785334348678589
-5.4374871253967285,-1.6841050386428833
-5.4374871253967285,-1.725292444229126
-5.45563268661499,-1.7290916442871094
-5.45563268661499,-1.734809160232544
-5.606714725494385,-1.7443495988845825
-5.606714725494385,-1.7882646322250366
-5.612910270690918,-1.7902214527130127
-5.612910270690918,-1.7941391468048096
-5.619105339050293,-1.79610013961792
-5.686172962188721,-1.79610013961792
-5.686172962188721,-1.8173240423202515
-5.686172962188721,-1.8173240423202515
-5.686172962188721,-1.8173240423202515
-5.686172962188721,-1.8173240423202515
-5.704850673675537,-1.8173240423202515
-5.704850673675537,-1.8232334852218628
-5.704850673675537,-1.8252233266830444
-5.73000955581665,-1.835191249847412
-5.73000955581665,-1.8371872901916504
-5.7441558837890625,-1.8411836624145508
-5.7441558837890625,-1.8476852178573608
-5.756739139556885,-1.8476852178573608
-5.763031005859375,-1.855704665184021
-5.763031005859375,-1.8577115535736084
-5.860987186431885,-1.8577115535736084
-5.860987186431885,-1.8909908533096313
-5.867385387420654,-1.8950766324996948
-5.873783588409424,-1.897120714187622
-5.873783588409424,-1.9053051471710205
-5.945514678955078,-1.9093968868255615
-5.945514678955078,-1.9324519634246826
-5.945514678955078,-1.9324519634246826
-5.951956272125244,-1.9345219135284424
-5.951956272125244,-1.936594009399414
-5.901688098907471,-1.9407379627227783
-5.901688098907471,-1.9286420345306396
-5.920807838439941,-1.9368804693222046
-5.920807838439941,-1.9368804693222046
-5.920807838439941,-1.9389415979385376
-5.882765769958496,-1.9266242980957031
-5.882765769958496,-1.9327690601348877
-5.920719146728516,-1.9512779712677002
-5.927044868469238,-1.953338623046875
-5.927044868469238,-1.9554013013839722
-5.82797908782959,-1.959526538848877
-5.82797908782959,-1.931205153465271
-5.852805137634277,-1.9434125423431396
-5.859012126922607,-1.9454498291015625
-5.859012126922607,-1.949528455734253
-5.836602687835693,-1.949528455734253
-5.836602687835693,-1.944189190864563
-5.8489556312561035,-1.9502923488616943
-5.855132102966309,-1.952328085899353
-5.855132102966309,-1.958440899848938
-5.873660564422607,-1.96047842502594
-5.873660564422607,-1.9666097164154053
-5.7833967208862305,-1.938747525215149
-5.789471626281738,-1.940760850906372
-5.789471626281738,-1.942776083946228
-5.795547008514404,-1.944791316986084
-5.795547008514404,-1.9468086957931519
-5.648044109344482,-1.89780855178833
-5.648044109344482,-1.89780855178833
-5.653970718383789,-1.89780855178833
-5.653970718383789,-1.89780855178833
-5.359394550323486,-1.796189308166504
-5.359394550323486,-1.796189308166504
-5.359394550323486,-1.796189308166504
-5.359394550323486,-1.796189308166504
-5.359394550323486,-1.796189308166504
-5.278109073638916,-1.771049976348877
-5.278109073638916,-1.771049976348877
-5.278109073638916,-1.771049976348877
-5.27256441116333,-1.7692073583602905
-5.27256441116333,-1.7655255794525146
-5.364506721496582,-1.7978858947753906
-5.370147705078125,-1.7997578382492065
-5.370147705078125,-1.8016316890716553
-5.381429672241211,-1.8053792715072632
-5.381429672241211,-1.8110119104385376
-5.317393779754639,-1.789672613143921
-5.317393779754639,-1.789672613143921
-5.317393779754639,-1.7859610319137573
-5.311826229095459,-1.7859631776809692
-5.311826229095459,-1.7896708250045776
-5.317393779754639,-1.789672613143921
-5.236217021942139,-1.789672613143921
-5.236217021942139,-1.7662670612335205
-5.241694450378418,-1.7680970430374146
-5.247171878814697,-1.7717589139938354
-5.251614570617676,-1.7772542238235474
-5.251614570617676,-1.782410740852356
-5.273473262786865,-1.7934385538101196
-5.284402847290039,-1.8008071184158325
-5.368432998657227,-1.8026509284973145
-5.368432998657227,-1.8366432189941406
-5.396162509918213,-1.8403874635696411
-5.396162509918213,-1.8497952222824097
-5.401708126068115,-1.8535594940185547
-5.418864727020264,-1.8573259115219116
-5.418864727020264,-1.8669406175613403
-5.429969310760498,-1.8669406175613403
-5.429969310760498,-1.872618317604065
-5.446625232696533,-1.8820968866348267
-5.533098220825195,-1.8839948177337646
-5.533098220825195,-1.9155032634735107
-5.54436731338501,-1.9174301624298096
-5.54436731338501,-1.9232224225997925
-5.538733005523682,-1.917432188987732
-5.453611850738525,-1.9155032634735107
-5.453611850738525,-1.890185832977295
-5.470272541046143,-1.8920859098434448
-5.470272541046143,-1.8958975076675415
-5.470272541046143,-1.8978031873703003
-5.329127311706543,-1.9016143083572388
-5.329127311706543,-1.8567818403244019
-5.345325469970703,-1.8586397171020508
-5.345325469970703,-1.8679559230804443
-5.366922378540039,-1.879163384437561
-5.173078536987305,-1.882903814315796
-5.173078536987305,-4.1035542488098145
-5.178272247314453,-4.111385345458984
-5.178272247314453,-4.123138904571533
-5.193853855133057,-4.1388373374938965
-5.193853855133057,-4.1388373374938965
-5.193853855133057,-4.142763137817383
-4.951620578765869,-4.1388373374938965
-4.951620578765869,-3.9550721645355225
-4.907055854797363,-3.887443780899048
-4.892200946807861,-3.876207113265991
-4.892200946807861,-3.853788137435913
-4.744334697723389,-3.84257173538208
-4.744334697723389,-3.702219247817993
-4.705684185028076,-3.637080669403076
-4.633214950561523,-3.6189610958099365
-4.633214950561523,-3.5439136028289795
-4.398695945739746,-3.5152747631073
-4.398695945739746,-3.3229658603668213
-4.370768070220947,-3.2855513095855713
-4.324220657348633,-3.2685301303863525
-4.324220657348633,-3.2044615745544434
-4.102583408355713,-3.174070358276367
-4.102583408355713,-2.9837541580200195
-4.057549953460693,-2.9231467247009277
-3.7844796180725098,-2.7583439350128174
-3.704899549484253,-2.7022252082824707
-3.559258460998535,-2.4266788959503174
-3.479869842529297,-2.373485803604126
-3.479869842529297,-2.292468547821045
-3.35980486869812,-2.1669347286224365
-3.3248977661132812,-2.1669347286224365
-3.2419934272766113,-2.09197735786438
-3.2419934272766113,-2.0160720348358154
-3.1590893268585205,-1.9148333072662354
-3.1261260509490967,-1.8950719833374023
-3.0430541038513184,-1.845240592956543
-3.0430541038513184,-1.7711259126663208
-2.95998215675354,-1.7481064796447754
-2.95998215675354,-1.6783941984176636
-2.9220969676971436,-1.63494873046875
-2.8477320671081543,-1.6152591705322266
-2.8477320671081543,-1.6148594617843628
-2.7689931392669678,-1.5923967361450195
-2.7689931392669678,-1.5268303155899048
-2.7638356685638428,-1.5046032667160034
-2.6929681301116943,-1.4851948022842407
-2.6929681301116943,-1.4284329414367676
-2.622100591659546,-1.4095029830932617
-2.622100591659546,-1.3518751859664917
-2.572810173034668,-1.3084912300109863
-2.497788190841675,-1.2881146669387817
-2.497788190841675,-1.2331390380859375
-2.4315924644470215,-1.1856073141098022
-2.4315924644470215,-1.1684653759002686
-2.3798954486846924,-1.1269381046295166
-2.314152479171753,-1.1122488975524902
-2.314152479171753,-1.0816346406936646
-2.2571754455566406,-1.0212334394454956
-2.2972185611724854,-1.0311826467514038
-2.26125431060791,-1.0230730772018433
-2.26125431060791,-1.0051100254058838
-2.25675892829895,-1.0031179189682007
-2.25675892829895,-0.9991335272789001
-2.3031466007232666,-1.0135080814361572
-2.2801153659820557,-1.0438916683197021
-2.2709028720855713,-1.0355008840560913
-2.2709028720855713,-1.033407211303711
-2.26629638671875,-1.0313178300857544
-2.3198251724243164,-1.0313178300857544
-2.3198251724243164,-1.0577337741851807
-2.3292553424835205,-1.064165472984314
-2.3292553424835205,-1.068458914756775
-2.3386857509613037,-1.0770801305770874
-2.435917377471924,-1.081390380859375
-2.435917377471924,-1.130666971206665
-2.455404758453369,-1.1487215757369995
-2.465148687362671,-1.153261661529541
-2.5447425842285156,-1.1623409986495972
-2.5447425842285156,-1.2043927907943726
-2.564701557159424,-1.2185168266296387
-2.564701557159424,-1.2185168266296387
-2.574680805206299,-1.2327122688293457
-2.648867607116699,-1.2398182153701782
-2.648867607116699,-1.2802395820617676
-2.679372787475586,-1.2899818420410156
-2.679372787475586,-1.3096870183944702
-2.6895411014556885,-1.3146313428878784
-2.7813189029693604,-1.3269908428192139
-2.7813189029693604,-1.3771272897720337
-2.807361125946045,-1.4054126739501953
-2.945539951324463,-1.4930520057678223
-3.0874266624450684,-1.5365726947784424
-3.0874266624450684,-1.6096904277801514
-3.1094014644622803,-1.623902440071106
-3.1094014644622803,-1.6352858543395996
-3.131376028060913,-1.6467479467391968
-3.186312437057495,-1.6753941774368286
-3.186312437057495,-1.7045300006866455
-3.3098151683807373,-1.7881150245666504
-3.3098151683807373,-1.7881150245666504
-3.3550002574920654,-1.8154079914093018
-3.3550002574920654,-1.8459547758102417
-3.4915106296539307,-1.8612533807754517
-3.4915106296539307,-1.9424993991851807
-3.50311017036438,-1.964823603630066
-3.549509048461914,-1.9743883609771729
-3.549509048461914,-2.0898947715759277
-3.6239500045776367,-2.157182216644287
-3.6239500045776367,-2.1674883365631104
-3.6415133476257324,-2.177842617034912
-3.670786142349243,-2.1950948238372803
-3.670786142349243,-2.212479591369629
-3.748396158218384,-2.2727255821228027
-3.7365529537200928,-2.2409069538116455
-3.6536500453948975,-2.1676831245422363
-3.68153715133667,-2.1665444374084473
-3.68153715133667,-2.1665444374084473
-3.63942813873291,-2.1421103477478027
-3.63942813873291,-2.1179440021514893
-3.5672411918640137,-2.0358259677886963
-3.553285837173462,-1.98065984249115
-3.4623312950134277,-1.98065984249115
-3.4623312950134277,-1.9041619300842285
-3.3653132915496826,-1.8000082969665527
-3.3653132915496826,-1.8000082969665527
-3.3286478519439697,-1.7583410739898682
-3.261831760406494,-1.7233672142028809
-3.2436094284057617,-1.7763752937316895
-3.2436094284057617,-1.7600162029266357
-3.1842620372772217,-1.696031928062439
-3.124068260192871,-1.6799877882003784
-3.124068260192871,-1.6484946012496948
-3.0759129524230957,-1.5922549962997437
-3.066023349761963,-1.587174892425537
-3.053976058959961,-1.5809857845306396
-3.053976058959961,-1.5748203992843628
